ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202608;CONTAGEM;MG;CENTRO;CONTAGEM;RMBH;Masculino;54 - 58 ANOS;516
202601;CAMBUQUIRA;MG;SUL;TRES CORACOES;INTERIOR;Feminino;29 - 33 ANOS;16
202603;COMERCINHO;MG;NORDESTE;PEDRA AZUL;INTERIOR;Masculino;29 - 33 ANOS;11
202604;SANTANA DO PARAISO;MG;LESTE;IPATINGA;INTERIOR;Masculino;34 - 38 ANOS;11
202605;SAO FRANCISCO;MG;NORTE;SAO FRANCISCO;INTERIOR;Feminino;24 - 28 ANOS;87
202605;DURANDE;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;34 - 38 ANOS;7
202608;PIEDADE DO RIO GRANDE;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;19 - 23 ANOS;4
202608;CORDISLANDIA;MG;SUL;VARGINHA;INTERIOR;Masculino;34 - 38 ANOS;5
202601;MATOZINHOS;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;34 - 38 ANOS;24
202608;PEDRALVA;MG;SUL;ITAJUBA;INTERIOR;Feminino;49 - 53 ANOS;14
202603;ALFENAS;MG;SUL;ALFENAS;INTERIOR;Feminino;29 - 33 ANOS;77
202605;BRASILIA;DF;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;00 - 18 ANOS;4
202608;SAO GONCALO DO SAPUCAI;MG;SUL;VARGINHA;INTERIOR;Masculino;39 - 43 ANOS;11
202607;FRANCISCOPOLIS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;19 - 23 ANOS;3
202602;MONTE AZUL;MG;NORTE;JANAUBA;INTERIOR;Masculino;54 - 58 ANOS;36
202602;CORONEL PACHECO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;54 - 58 ANOS;1
202604;BOTUCATU;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202602;ACUCENA;MG;LESTE;IPATINGA;INTERIOR;Feminino;39 - 43 ANOS;16
202605;MATUTINA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;54 - 58 ANOS;5
202607;ESPERA FELIZ;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;29 - 33 ANOS;45
202607;SAO JOSE DA BARRA;MG;SUL;PASSOS;INTERIOR;Feminino;44 - 48 ANOS;8
202602;TRES PONTAS;MG;SUL;TRES PONTAS;INTERIOR;Masculino;24 - 28 ANOS;49
202607;BELMIRO BRAGA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;29 - 33 ANOS;5
202607;POMPEU;MG;CENTRO;ABAETE;INTERIOR;Feminino;34 - 38 ANOS;35
202604;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;44 - 48 ANOS;18
202601;CAPITAO ENEAS;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;19 - 23 ANOS;14
202607;CARNEIRINHO;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Feminino;59+ ANOS;28
202602;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;34 - 38 ANOS;20
202606;CACHOEIRA DE PAJEU;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;59+ ANOS;63
202608;SOBRALIA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;59+ ANOS;58
202607;JARDINOPOLIS;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202601;CORONEL PACHECO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;24 - 28 ANOS;1
202601;SANTA RITA DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;39 - 43 ANOS;1
202605;PAI PEDRO;MG;NORTE;JANAUBA;INTERIOR;Feminino;54 - 58 ANOS;7
202601;SAO JOAQUIM;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202607;RIO PARDO DE MINAS;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;19 - 23 ANOS;18
202608;NATALANDIA;MG;NOROESTE;UNAI;INTERIOR;Feminino;49 - 53 ANOS;4
202601;SAO VICENTE DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;19 - 23 ANOS;2
202608;CAMPO DO MEIO;MG;SUL;ALFENAS;INTERIOR;Masculino;24 - 28 ANOS;9
202606;SAO JOAO NEPOMUCENO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;34 - 38 ANOS;10
202602;IPANEMA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;24 - 28 ANOS;16
202608;SANTANA DO RIACHO;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;29 - 33 ANOS;1
202607;BARAO DE MONTE ALTO;MG;SUDESTE;MURIAE;INTERIOR;Masculino;29 - 33 ANOS;8
202604;SAO JOSE DO GOIABAL;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;39 - 43 ANOS;2
202606;BARROSO;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;34 - 38 ANOS;12
202606;MONTE SIAO;MG;SUL;OURO FINO;INTERIOR;Masculino;54 - 58 ANOS;5
202601;ILICINEA;MG;SUL;BOA ESPERANCA;INTERIOR;Feminino;00 - 18 ANOS;14
202605;CARMO DO CAJURU;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;24 - 28 ANOS;31
202605;FLORESTAL;MG;CENTRO;BETIM;RMBH;Feminino;19 - 23 ANOS;6
202601;SOLEDADE DE MINAS;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;00 - 18 ANOS;8
202607;IGUATAMA;MG;OESTE;FORMIGA;INTERIOR;Feminino;19 - 23 ANOS;2
202607;CAMACHO;MG;OESTE;CAMPO BELO;INTERIOR;Masculino;29 - 33 ANOS;4
202606;GUARARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;39 - 43 ANOS;1
202605;SAO ROQUE DE MINAS;MG;SUL;PIUMHI;INTERIOR;Feminino;29 - 33 ANOS;5
202601;ARACATU;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202601;TIETE;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202607;SAO JOSE DO GOIABAL;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;24 - 28 ANOS;8
202604;CATAS ALTAS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;44 - 48 ANOS;2
202601;CACHOEIRA DOURADA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;19 - 23 ANOS;2
202606;CRUZILIA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;44 - 48 ANOS;4
202605;LAGOA GRANDE;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Feminino;54 - 58 ANOS;18
202607;SAO FRANCISCO DE SALES;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Feminino;44 - 48 ANOS;2
202604;CONGONHAS DO NORTE;MG;NORDESTE;SERRO;INTERIOR;Masculino;00 - 18 ANOS;10
202602;JAGUARARI;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;1
202603;NAQUE;MG;LESTE;IPATINGA;INTERIOR;Masculino;49 - 53 ANOS;3
202603;BURITIS;RO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;2
202608;MANHUACU;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;29 - 33 ANOS;120
202608;PORTO SEGURO;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;21
202604;ESPERA FELIZ;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;54 - 58 ANOS;23
202604;VARZELANDIA;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;00 - 18 ANOS;114
202607;NOVA BELEM;MG;LESTE;MANTENA;INTERIOR;Masculino;44 - 48 ANOS;2
202603;ALTO RIO DOCE;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;39 - 43 ANOS;7
202601;LAGOA SANTA;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;54 - 58 ANOS;64
202607;ACUCENA;MG;LESTE;IPATINGA;INTERIOR;Feminino;54 - 58 ANOS;11
202608;IPABA;MG;LESTE;IPATINGA;INTERIOR;Masculino;54 - 58 ANOS;15
202602;FRUTAL;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;59+ ANOS;136
202603;MONSENHOR PAULO;MG;SUL;VARGINHA;INTERIOR;Feminino;59+ ANOS;86
202607;GUIMARANIA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;54 - 58 ANOS;25
202601;ALEM PARAIBA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;29 - 33 ANOS;23
202606;FRUTA DE LEITE;MG;NORTE;SALINAS;INTERIOR;Masculino;24 - 28 ANOS;5
202602;PAULA CANDIDO;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;39 - 43 ANOS;6
202603;UBAI;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;54 - 58 ANOS;22
202605;GUIMARANIA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;24 - 28 ANOS;15
202602;SANTO ANTONIO DO AVENTUREIRO;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;00 - 18 ANOS;9
202601;SAO JOSE DA VARGINHA;MG;OESTE;PARA DE MINAS;INTERIOR;Feminino;59+ ANOS;34
202601;FERROS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;59+ ANOS;85
202604;MESQUITA;MG;LESTE;IPATINGA;INTERIOR;Feminino;44 - 48 ANOS;2
202602;MONTES CLAROS;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;49 - 53 ANOS;649
202607;FERNANDES TOURINHO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;49 - 53 ANOS;1
202601;CARANGOLA;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;39 - 43 ANOS;40
202603;NACIP RAYDAN;MG;LESTE;PECANHA;INTERIOR;Feminino;34 - 38 ANOS;5
202604;SANTA RITA DO ITUETO;MG;LESTE;RESPLENDOR;INTERIOR;Feminino;44 - 48 ANOS;9
202602;LEME DO PRADO;MG;NORDESTE;MINAS NOVAS;INTERIOR;Feminino;44 - 48 ANOS;18
202602;GUARACIAMA;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;34 - 38 ANOS;2
202608;INCONFIDENTES;MG;SUL;OURO FINO;INTERIOR;Masculino;29 - 33 ANOS;8
202605;DIVISA NOVA;MG;SUL;ALFENAS;INTERIOR;Feminino;49 - 53 ANOS;3
202602;ARAXA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;24 - 28 ANOS;82
202607;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;INTERIOR;Masculino;39 - 43 ANOS;27
202605;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;INTERIOR;Masculino;39 - 43 ANOS;2
202605;PIRANGUCU;MG;SUL;ITAJUBA;INTERIOR;Masculino;24 - 28 ANOS;4
202607;IAPU;MG;LESTE;IPATINGA;INTERIOR;Masculino;54 - 58 ANOS;9
202608;ACAIACA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;29 - 33 ANOS;13
202603;PERDIGAO;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;29 - 33 ANOS;4
202607;SARZEDO;MG;CENTRO;BETIM;RMBH;Masculino;29 - 33 ANOS;18
202604;SAO DOMINGOS DO PRATA;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Masculino;19 - 23 ANOS;27
202604;CAMPO FLORIDO;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Masculino;29 - 33 ANOS;9
202603;PEDRA BELA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;54 - 58 ANOS;1
202604;JAU;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;2
202605;DIAMANTINA;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;49 - 53 ANOS;131
202605;SENADOR AMARAL;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;54 - 58 ANOS;9
202602;PEDRAS DE MARIA DA CRUZ;MG;NORTE;JANUARIA;INTERIOR;Masculino;00 - 18 ANOS;25
202602;ILHEUS;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;3
202608;SENADOR CORTES;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;59+ ANOS;4
202603;BOM JARDIM DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;54 - 58 ANOS;6
202603;SAO JOAO DAS MISSOES;MG;NORTE;MANGA;INTERIOR;Masculino;44 - 48 ANOS;15
202606;JANAUBA;MG;NORTE;JANAUBA;INTERIOR;Feminino;29 - 33 ANOS;114
202608;SAO PEDRO DA ALDEIA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;1
202607;PORTO FIRME;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;39 - 43 ANOS;19
202608;LASSANCE;MG;NORTE;PIRAPORA;INTERIOR;Feminino;34 - 38 ANOS;8
202606;CARAI;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Masculino;49 - 53 ANOS;16
202606;SERRANIA;MG;SUL;ALFENAS;INTERIOR;Feminino;59+ ANOS;54
202603;ITAPEVA;MG;SUL;EXTREMA;INTERIOR;Feminino;54 - 58 ANOS;4
202604;SAO GONCALO DO PARA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;54 - 58 ANOS;8
202604;MARILAC;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;19 - 23 ANOS;3
202601;ASTOLFO DUTRA;MG;SUDESTE;UBA;INTERIOR;Masculino;49 - 53 ANOS;9
202601;ABRE CAMPO;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;59+ ANOS;143
202605;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Masculino;54 - 58 ANOS;21
202603;SAO GOTARDO;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;19 - 23 ANOS;21
202605;NOVA PONTE;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;19 - 23 ANOS;8
202605;INDAIABIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;24 - 28 ANOS;6
202605;LAVRAS;MG;SUL;LAVRAS;INTERIOR;Masculino;34 - 38 ANOS;79
202601;FERROS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;19 - 23 ANOS;12
202604;BELO VALE;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;49 - 53 ANOS;6
202605;RIO NOVO;MG;SUDESTE;UBA;INTERIOR;Masculino;19 - 23 ANOS;3
202607;NOVO CRUZEIRO;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Feminino;24 - 28 ANOS;43
202601;ARAXA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Feminino;44 - 48 ANOS;110
202608;GUARACIABA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;39 - 43 ANOS;3
202604;DOURADOQUARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;00 - 18 ANOS;4
202608;TRES PONTAS;MG;SUL;TRES PONTAS;INTERIOR;Feminino;29 - 33 ANOS;53
202606;BIQUINHAS;MG;CENTRO;ABAETE;INTERIOR;Masculino;59+ ANOS;16
202606;IBITURUNA;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;44 - 48 ANOS;1
202606;CONSELHEIRO PENA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;34 - 38 ANOS;6
202605;GOIANA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;29 - 33 ANOS;4
202608;QUARTEL GERAL;MG;CENTRO;ABAETE;INTERIOR;Feminino;34 - 38 ANOS;1
202603;SAO GERALDO DA PIEDADE;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;49 - 53 ANOS;1
202605;INDAIABIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;59+ ANOS;29
202603;LAGOA DOURADA;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;19 - 23 ANOS;4
202601;BANDEIRA;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;19 - 23 ANOS;1
202605;IMBE DE MINAS;MG;LESTE;CARATINGA;INTERIOR;Masculino;54 - 58 ANOS;7
202603;BELA VISTA DE MINAS;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Feminino;34 - 38 ANOS;1
202602;PRESIDENTE OLEGARIO;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;19 - 23 ANOS;13
202606;RAUL SOARES;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;39 - 43 ANOS;46
202604;BRUMADINHO;MG;CENTRO;BETIM;RMBH;Feminino;19 - 23 ANOS;25
202603;DIVINO DAS LARANJEIRAS;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;9
202603;CARMO DO CAJURU;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;39 - 43 ANOS;5
202605;FRANCISCOPOLIS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;19 - 23 ANOS;2
202606;MANGA;MG;NORTE;MANGA;INTERIOR;Masculino;39 - 43 ANOS;16
202602;LAGAMAR;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;24 - 28 ANOS;12
202608;VARGINHA;MG;SUL;VARGINHA;INTERIOR;Masculino;19 - 23 ANOS;60
202603;TUMIRITINGA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;44 - 48 ANOS;12
202607;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;00 - 18 ANOS;86
202602;NATALANDIA;MG;NOROESTE;UNAI;INTERIOR;Feminino;29 - 33 ANOS;5
202603;BURITIZEIRO;MG;NORTE;PIRAPORA;INTERIOR;Feminino;00 - 18 ANOS;45
202607;SANTO ANTONIO DO RIO ABAIXO;MG;CENTRO;ITABIRA;INTERIOR;Feminino;24 - 28 ANOS;8
202606;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;19 - 23 ANOS;56
202605;PAINEIRAS;MG;CENTRO;ABAETE;INTERIOR;Masculino;00 - 18 ANOS;12
202605;SANTA RITA DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;54 - 58 ANOS;1
202604;ABADIA DOS DOURADOS;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;59+ ANOS;40
202604;SAO PAULO;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;24 - 28 ANOS;2
202606;JOSE GONCALVES DE MINAS;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;24 - 28 ANOS;9
202603;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Masculino;29 - 33 ANOS;35
202605;IPANEMA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;24 - 28 ANOS;15
202607;CORACAO DE JESUS;MG;NORTE;CORACAO DE JESUS;INTERIOR;Feminino;29 - 33 ANOS;49
202606;PIRAUBA;MG;SUDESTE;UBA;INTERIOR;Feminino;24 - 28 ANOS;16
202601;PARAISOPOLIS;MG;SUL;ITAJUBA;INTERIOR;Masculino;44 - 48 ANOS;8
202602;NOVO ORIENTE DE MINAS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;54 - 58 ANOS;22
202606;CONEGO MARINHO;MG;NORTE;JANUARIA;INTERIOR;Feminino;00 - 18 ANOS;43
202601;CONGONHAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;29
202607;MANHUACU;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;54 - 58 ANOS;93
202606;PECANHA;MG;LESTE;PECANHA;INTERIOR;Feminino;54 - 58 ANOS;26
202605;CONCEICAO DE IPANEMA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;44 - 48 ANOS;4
202605;PONTO DOS VOLANTES;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;39 - 43 ANOS;4
202608;NAZARENO;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;00 - 18 ANOS;12
202608;SANTA RITA DO ITUETO;MG;LESTE;RESPLENDOR;INTERIOR;Masculino;19 - 23 ANOS;4
202602;MATHIAS LOBATO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;59+ ANOS;17
202602;BARBACENA;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;29 - 33 ANOS;259
202604;MATEUS LEME;MG;CENTRO;BETIM;RMBH;Feminino;19 - 23 ANOS;21
202605;GUANHAES;MG;CENTRO;GUANHAES;INTERIOR;Masculino;59+ ANOS;274
202605;TAQUARACU DE MINAS;MG;CENTRO;SANTA LUZIA;RMBH;Masculino;24 - 28 ANOS;2
202603;ACAIACA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;59+ ANOS;35
202603;POMPEU;MG;CENTRO;ABAETE;INTERIOR;Feminino;34 - 38 ANOS;31
202606;ITAMBACURI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;29 - 33 ANOS;45
202603;SACRAMENTO;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;34 - 38 ANOS;19
202606;PAI PEDRO;MG;NORTE;JANAUBA;INTERIOR;Masculino;49 - 53 ANOS;6
202601;SANTANA DO MARANHAO;MA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;54 - 58 ANOS;1
202607;SILVIANOPOLIS;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;34 - 38 ANOS;6
202602;SETE LAGOAS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;00 - 18 ANOS;423
202602;PEDRO LEOPOLDO;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Feminino;19 - 23 ANOS;61
202604;SAO VICENTE DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;00 - 18 ANOS;8
202608;SAO JOAO DEL REI;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;19 - 23 ANOS;72
202607;HEITORAI;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202602;TAPIRAI;MG;OESTE;FORMIGA;INTERIOR;Masculino;49 - 53 ANOS;1
202604;MORRO DA GARCA;MG;CENTRO;CURVELO;INTERIOR;Masculino;29 - 33 ANOS;1
202602;RIO VERMELHO;MG;CENTRO;GUANHAES;INTERIOR;Masculino;39 - 43 ANOS;4
202601;ALPINOPOLIS;MG;SUL;PASSOS;INTERIOR;Feminino;24 - 28 ANOS;28
202607;PEDRA AZUL;MG;NORDESTE;PEDRA AZUL;INTERIOR;Masculino;59+ ANOS;234
202602;SAO JOAO DA MATA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;24 - 28 ANOS;2
202605;PERIQUITO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;59+ ANOS;34
202608;CAREACU;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;49 - 53 ANOS;11
202602;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;BH;Feminino;24 - 28 ANOS;3165
202603;SAO JOAO EVANGELISTA;MG;LESTE;PECANHA;INTERIOR;Feminino;29 - 33 ANOS;34
202607;PADRE CARVALHO;MG;NORTE;SALINAS;INTERIOR;Masculino;19 - 23 ANOS;9
202602;SANTO ANTONIO DO ITAMBE;MG;NORDESTE;SERRO;INTERIOR;Feminino;59+ ANOS;35
202607;BARROSO;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;00 - 18 ANOS;19
202601;SAO SEBASTIAO DO ANTA;MG;LESTE;CARATINGA;INTERIOR;Masculino;54 - 58 ANOS;2
202608;CAMANDUCAIA;MG;SUL;EXTREMA;INTERIOR;Feminino;54 - 58 ANOS;23
202604;BOM SUCESSO;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;44 - 48 ANOS;7
202606;MATIAS BARBOSA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;29 - 33 ANOS;11
202605;CAMPOS ALTOS;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Feminino;59+ ANOS;124
202608;SANTANA DOS MONTES;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;19 - 23 ANOS;7
202607;JOSE RAYDAN;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Masculino;24 - 28 ANOS;5
202604;NIOAQUE;MS;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202606;TURMALINA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;29 - 33 ANOS;3
202601;BOTELHOS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;39 - 43 ANOS;10
202601;CARLOS CHAGAS;MG;NORDESTE;NANUQUE;INTERIOR;Feminino;19 - 23 ANOS;7
202608;POTE;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;59+ ANOS;159
202601;DONA EUZEBIA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;44 - 48 ANOS;4
202602;ABRE CAMPO;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;19 - 23 ANOS;21
202605;MESQUITA;MG;LESTE;IPATINGA;INTERIOR;Feminino;49 - 53 ANOS;10
202603;CARMOPOLIS DE MINAS;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;44 - 48 ANOS;14
202601;MIRAI;MG;SUDESTE;MURIAE;INTERIOR;Masculino;49 - 53 ANOS;11
202606;MENDES PIMENTEL;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;54 - 58 ANOS;11
202607;LEOPOLDINA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;44 - 48 ANOS;83
202602;PEDRA DO ANTA;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;24 - 28 ANOS;6
202604;SANTANA DO JACARE;MG;OESTE;CAMPO BELO;INTERIOR;Feminino;39 - 43 ANOS;3
202601;BORDA DA MATA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;19 - 23 ANOS;12
202601;DOM SILVERIO;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;49 - 53 ANOS;5
202605;JECEABA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;54 - 58 ANOS;4
202602;DIVINOPOLIS;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;34 - 38 ANOS;90
202602;SANTANA DO GARAMBEU;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;24 - 28 ANOS;1
